歌手名字,许嵩
1331819045,让梦飞翔
1333345142,一辈子情义
1382990542,心中有剑
1329076358,你是我美丽的女人花
1329076359,咱班的好同学
歌手名字,胡碧乔
34017157,小城谣
443194241,琼花房
470712349,想和你
1389807767,绝色
1347015637,山居秋暝
1317394749,长沙水
1371773841,水墨时光
32083375,迷程
1355304482,如梦令常记溪亭日暮
507667259,生而为何
41652534,乐岁
479265901,千年之前
425100434,我想去造访一颗星
29017411,暮雪繁香
1377618231,一辈子多简单
32083374,风起稻香
415086895,时过境迁
1386711719,小池
1386711721,逢雪宿芙蓉山主人
41648089,轻轻哼着歌
30987120,远方的爸爸
32083373,毕业季
417594941,致青春
32083376,第五季
483173805,脉
32083372,涅茧成蝶
32083369,思故
32083371,天空正蔚蓝
40255731,转身的距离
32083370,陪伴老去
歌手名字,洪尘
34187315,潜别离
542755990,牡丹亭外
429460295,凉风有信
30871154,何生枷锁
30964595,玉楼春
416384664,氹氹转
29095094,画堂春
413830204,又惊梦
545342326,风月有情
407761629,杏花雨纷纷
1336315631,人间好时节
41653053,传灯
444003094,吾妻
864644777,端州
30375406,长恨歌
522448726,晓风残月
1297340717,花月调
536953867,酒赋令
542046815,色即是空
1302104770,鹊桥会
1387681076,望海潮
564905993,红尘有你
417596681,有所思
1343537319,粤味
1376385068,钗头凤
31445455,静女
453232143,过年
32419643,原点
41652458,元日
31048508,锁
歌手名字,江凯文
4872578,致我们终将逝去的青春
104134,天上掉下个林妹妹
104128,红豆
104131,人间四月天
1309901474,荡口
436698416,我不快乐
104231,女人鞋
104233,爱的不快乐
104235,寂寞的森林
104220,单色情人
104184,让我照顾你
104186,小妖精
104187,是你不会错
104188,我是你从前的爱人
104189,感冒
104191,深海
104193,小幸福
104196,爱是这样的
104199,离开我你真的不难过
336575,我爱你这样的深
434974508,不要祝福
434974513,想爱却不敢爱
435004303,我的电影
104117,不爱我就不要给我祝福
29414689,接力赛
29414690,一个人的天涯
434974644,春梦
434974645,我要新生活
435004436,乐土
1341185354,一念无锡
歌手名字,柯有伦
4875969,零
107226,替身
27867573,如果还有明天
107201,哭笑不得
5262014,海洋之心
28287647,恋爱演习
107166,两败俱伤
279978,心里有个人
5257155,爱死你
107122,不用担心
107115,爱爱爱
107024,荣耀的一天
107223,活着
107197,梭哈
5258851,爆发
107160,黄皮肤
107168,为了我好
107172,圆梦
107174,最美的痕迹
107176,呼吸
107153,上瘾
107113,只要记得我的好
107119,想回家
107131,还不能哭
107134,千杯不醉
107001,胜利
107005,每一天
107012,爱的荣耀
107015,倒数计时
107027,野孩子
歌手名字,孔令奇
514765366,饥饿游戏
524868033,饥饿游戏
531040420,心鬼
27836077,老派恋情
27836078,不曾离开
27906974,音乐让我说话
27713721,悬浮记忆
27836082,不要再
29787559,火不了
107072,上火
27836091,新的我旧的我
28126855,爱的就是你
27836086,全世界在跑
27836080,隔壁某某
107067,妹妹
107070,不关它的事
107051,来看你
524868028,双人漂移
27836081,别原谅我
27836084,醉爱
107064,哈过头
107074,天天这么快乐
107079,心里不甜
107085,腮红
107091,干嘛悲伤
107028,妖精
107030,雨魅娘
107032,暗渡
107036,闭眼睛
107045,随便跳
歌手名字,彭坦
139463,我们的小世界
139481,少年故事
139469,灯塔
139494,孔雀
139491,树叶
139471,风儿带着我们飘
139454,大孩子
139437,风儿
139487,甜蜜蜜
526470351,爱情
139478,美丽的旋涡
30621304,有爱任性
139443,少年
139484,走马灯
406346804,无间爱恋
139422,偶像
520458664,耳语
139435,灯塔
139447,树叶
139445,美漩
513357583,笑笑
464647739,下雨天真
506092682,世先生
532776540,东湖隧道
1351449323,午睡
26235094,美丽山
26256271,墙
1321442253,午夜飞船
26256275,白房子
1334270056,散步
歌手名字,易欣
179822,出局
179765,你的选择
179793,分爱
27906576,无法证明
179872,最后一滴泪
28315189,孤单的人并不寂寞
179869,下辈子不做男人
179748,泪在投降
28315188,爱出发
28315178,是对是错
26600806,别再伤害我
26604257,请你说爱我
28315181,爱你迷失了自我
179871,穿越时空的爱情
179874,你是谁我是谁
179877,不顾一切爱你
179735,你的爱给了谁
28315185,兄弟
26599271,别再说你爱着我
26600839,再没有你的温柔
179685,今生无缘
5265529,小薇
25640238,我不要再为你流泪
28315187,你是我想要的幸福
5238466,你我的选择
26600415,今生无悔
5235397,爱情会不会永远
26599292,一天爱一点
28315175,记得我们曾经有过爱情
1391231340,放下重来
歌手名字,阿肆
526464145,喜欢
514765154,世界上的另一个我
1309901384,泡面宣言
1319690182,即刻启程
565841053,洗头时哼的歌
557581899,起床歌
1337515007,关于爱
28935014,我为什么在人民广场吃炸鸡
32785455,生来不安分
542691141,世界上的另一个我
432506809,致姗姗来迟的你
1300594527,仰世而来
467595214,去你的撩妹即正义
206730,我在人民广场吃炸鸡
27501813,预谋邂逅
27501812,有女朋友别忘了请我吃饭
437289014,我愚蠢的理想主义
27501819,浮光掠影
437289012,知名不具
27501820,睡前故事
27501818,微凉的心跳
27501816,紫卿
430043357,若你爱上油麻地
437246220,不想回家
27501815,缺乏
1374056537,课间进行曲
437289015,最失眠
437289013,不破
1374056538,亲爱的毕业
28234572,别告诉妈妈我失恋了
歌手名字,奥云格日乐
1308716004,草原恋歌
33728588,梦中的额吉
33728592,我的根在草原
33728593,这就是草原
472144452,跟着扎西去西藏
33728582,草原蓝
33728591,天边的阿妈
33728584,草原想念你
33728587,马兰花
1302115219,老家
33728583,草原绿色的歌谣
471935711,草原天堂
33728589,牧歌
33728590,思念漫天涯
1393557301,天下谁人不识筠
1382040123,神州花开
1354659229,金色的阿妈
1372721968,阿妈的味道
1356017171,且听草原
1375163530,忏悔偈
1366844898,亲人的思念
33728586,接风洗尘
33728585,倒淌河水
487543067,我要嫁给蒙古人
487548774,如果有一天
525317458,裸心
525365257,天下大同
529320285,圣洁的敖包
529331984,花蕾飘香
536838516,窗花
歌手名字,陈嘉桦
374597,你被写在我的歌里
31653813,想念自己
1384521706,来个蹦蹦
31653811,信爱成瘾
31653812,浪费眼泪
549304202,终于爱情
29753973,无解
409931491,重返十七岁
228734,懂我再爱我
31653818,真的我
228727,坏女孩
29460934,真的我
31653815,情书
375840,你还好不好
375934,你还好不好
445702159,你好疯子
428116329,别
437859056,浑身是劲
375943,别
31653810,差一点
31653809,你正常吗
31653814,赖床
31653807,有何不可
228738,厚脸皮
522320480,我的宝
228740,爱像什么
4875041,只是当时
228731,我就是我
31653808,有事吗
31653819,无解
歌手名字,东方红艳
35440951,火火的姑娘
35440955,我的情人在草原
35440954,骑上骏马回草原
35440956,春风吹啊吹
35440960,回头望草原
35440957,中国茶
35440959,水乡温柔
35440953,梦江南
35440958,天天把歌唱
35440952,扎西哥哥
1352209775,闯天涯
39956076,拜年啦
35440962,敖包
27906100,火火的姑娘
430208915,情暖一生
247112,骑上骏马回草原
1332531474,山花朵朵开
247113,敖包
1350658415,如果真的还有相见的那一天
1332531475,最美的爱
5230211,我的情人在草原
1332531476,草原的歌谣
32432116,火火的情郎
32432117,火火的情歌
35440961,美丽传奇
442314454,情歌你唱我来和
1348548111,情不自禁爱上你
1354425034,我会永远为你等待
1349976026,大家一起来
1313363057,大理情歌
歌手名字,德乾旺姆
226351,阿克班玛
5258515,献给阿玛的歌
5258526,格桑拉
5258529,一个妈妈的女儿
5258520,藏语文之歌
5258510,香巴拉并不遥远
5258513,向着太阳
226366,周桑桑
226369,平措霖
5271314,相聚
5258509,在草地上
5258518,唐古拉风
5258523,打青稞
5258504,昨天的太阳
5271317,快乐的弦子
5258525,西藏的孩子
5258512,青海湖
226355,雪莲
226361,贡布酒歌
226378,恩情
5258528,祈祷
5258530,拉萨祝福你
226363,阿玛莱奥
5271316,莲花
5258527,我的心
226358,蓝羽鸟
226372,阿若女子
226375,情卦
226380,度母神殿
226347,呗
歌手名字,方芳
5280036,摇太阳
5280105,蓝天上
231218,我在想你
231158,紫色天空
231200,谁是你心里的宝贝
231206,墙上的影子
231212,考考你的爱
231215,我会有一肩长发
231179,暂停时间
231180,心里明白
231182,幸福
231183,雨过天晴
231189,真的是你
231154,冰
231156,特快专递
231164,坚持
231166,约会
231170,别走开
231175,得意洋洋
231152,九月
231177,三月天的草莓
231181,天外天
231160,爱了最想爱的人
231162,惊喜
231185,风筝飘
231187,靠近阳光
231168,放心去爱
231197,海的女儿
231203,初衷不改
231209,情窦初开
歌手名字,谷建芬
27090917,春晓
27090920,读唐诗
27090930,明日歌
27090948,游子吟
27090918,村居
27090937,寻胡隐君
27090926,悯农
27090940,咏鹅
27090922,江南
27090921,赋得古原草送别
27090939,一字歌
27090935,相思
27090950,长歌行
27090933,七步诗
27090916,出塞
27090934,清明
27090925,静夜思
27090919,登鹳雀楼
27090951,长相思
27090936,晓窗
1308081969,爱情的品格
1308081970,祖国等你添光彩
1308081972,白雪之歌
1308081973,大海给月亮的歌
1308081974,我和琴
1308081975,落叶
1308081976,我把心儿献给祖国
1308081977,请到莫愁游一游
1308081978,我找到我自己
1308081980,歌声将伴你归去
歌手名字,胡蓓蔚
241616,钟摆
194349,相爱
241625,自说自话
241600,满天飞
117917,了了
117896,我的天
5278210,今夜星光灿烂
241577,两难
241584,会员专利
110753,九周半
5277811,为什么
241604,多多
241608,假使今晚睡了
241618,坏习惯
241628,抹掉
241632,全因你
117812,说不出
241564,停格爱情
241567,纪念旅行
241569,爱梦想
241571,她是谁
241574,不明飞行物
241581,爱过的人去了哪里
241587,不必刹擎
372761,甜甜蜜
241542,欲望的规律
241537,算了吧
4872429,月亮代表我的心
5238707,为甚麽
65903,战争
歌手名字,李玟
255020,刀马旦
106368,想你的三百六十五天
5268423,手牵手
154480,月光爱人
255497,美丽笨女人
26390167,叩叩
456175095,梦想之城
255454,自己
5239694,微笑上海
255501,真想见到你
62975,答案
25642012,好心情
400875272,爱之初体验
255075,真情人
255490,过完冬季
255507,讯息
255494,暗示
255860,我依然是你的情人
26420166,能不能
405372762,我真的受伤了
400162539,想念你
402073802,你
253145,她在睡前哭泣
255279,魔镜
255515,真的想见你
35847317,美丽的笨女人
255685,爱我久一点
25642021,颜色
255552,等爱降落
255542,爱你是我的自由
歌手名字,连诗雅
25640674,到此为止
38853722,旧街角
26222115,说一句
467011305,一走了之
273596,好好过
28493645,只要和你在一起
34497545,大了一岁
400075152,日落日出
26608634,爱我别走
32450368,为何要我爱上你
467320105,不意外的意外
29734353,水星逆行
25640675,好好过
34497547,乖乖听话
1342528123,孤身走
273614,灰伯爵的忌廉遐想
1373100498,过路人
408986478,血一般红
25640677,让我享受谈恋爱
30780354,浪漫前夕
26608635,别说话
28838242,时间开的玩笑
25640676,起跑
1365724496,不甘示弱
1365726810,不会有事的
28850078,不要不记得
273616,我们的一小时
273612,爱太好看
26608630,让我享受谈恋爱
26608638,起跑
歌手名字,李佳璐
28892231,无法原谅
406737371,无法原谅
28892229,避风港
274584,无法原谅
28892230,好心情
1329076645,雪
26600710,如果下辈子还能遇见你
25641402,感人的歌
27514553,无法原谅
27907014,春天的雨
26601394,我不知道
26600053,剪不断
26600043,越简单越浪漫
26600853,怨
26600661,开场
26600830,感人的歌
26601399,结束
26601402,我没有
34383075,我不知道
274555,开场
274575,怨
274557,剪不断
274558,我不知道
274559,如果下辈子还能遇见你
274560,感人的歌
274561,我没有
274562,越简单越浪漫
274563,结束
34248974,不见不散
34248975,爱自由
歌手名字,梦然
1343531336,野花
531295809,忘不了也要忘
436667915,爱已结束
571339436,没有你的日子我怎么活下去
543965891,归还世界给你
461519875,北冰洋之恋
1367955208,阿尔山
1325203305,不想再听你说对不起
489997168,听我的歌不许掉眼泪
437605419,早到的秋天
468747718,要爱就爱一辈子
1385431335,曾经的那个人
34018000,我们没有在一起
441441344,如果来生没有你
1306000937,读心
28075081,爱你是种罪
862098143,最后留在你身边的人
526470221,亲爱的别让我受伤
1382765705,不只是想你
5231682,加倍爱
1320649537,再也不用担心了
543798774,做个好女人
536154887,是谁绑架了你的心
469236788,痛也是醉
1375234619,再一次遇见你
1377521973,以梦为马
431853257,爱情雾霾
543798772,现在就回家
436667916,爱已结束伴奏
1323509232,粉红色
歌手名字,梦洛伊
547973075,倒转流年
547973076,痴妄
547969094,听我说
547971085,一百首情歌
547971086,再见吧失恋的伤
547971083,好梦
547971084,可是爱情
547973077,放弃你
547976076,自我惩罚
547976075,常回家看看
30352930,举起手来
30352933,皇家气派
30352932,愈演愈烈
30352935,迷幻电音
30352936,情景再现
30352928,重鼓节奏
30260248,再一次的相遇
30352927,经典混合
30260249,圣诞节的前夜
30260250,天堂里的歌声
30352929,漂亮女孩
30260251,彷徨后的呐喊
30260252,无止境的想念
30260253,暗恋你的心情
30260254,梦洛伊的忧伤
30352934,花葬泪海
30260258,脑海中的幸福
30260259,这伤感的爱情
30260261,雪绒花的季节
34532727,艾瑞巴蒂
歌手名字,潘辰
31997102,不遇见
363163,没什么大不了
363215,谢谢侬
363225,烦
363210,橄榄树
36308000,当我们
29049326,流泪
283451,极速梦想
283428,因为爱
165008,缘来
283427,更爱
283438,起风的季节
283440,绽放爱
392644,夜天使
283442,环游你的心
283429,转飞的班机
283430,我的内心戏
29812304,屌丝女神
432506950,迷路也快乐的地方
283446,冬眠
283431,放肆呼吸
471882137,分镜
471882040,只会更寂寞
488647789,两人
283433,渡口
522631469,到不了的以后
519909850,敢来就敢爱
283436,为母亲喝彩
446512845,裸
1350658944,狼人
歌手名字,少司命
515625788,不归人
1348548948,易容术
557579320,浮沉
554191275,昙华愿
1302953036,兰花酿
506965056,修罗战场
543798940,时光情书
435307204,谢谢陌生的你
552266141,寸山河
548556288,生旦净末丑
554236753,寸山河
32752219,紫迷魅
574326407,芦苇丛里的月亮
27493202,故地
26632021,云深灵隐
1320649722,如果可以原谅
33510920,繁华调
485017843,啊
555345921,昙华愿
1354425468,我在国法读书的日子
27908312,多一点
506989363,修罗战场
293407,宿命
29095517,魅影醉
27566178,红颜若雪
293419,清歌流觞
26897042,水墨江南
31421860,承欢殿
293414,一剑轻安
27566180,乱世
歌手名字,王诗安
508903839,一步成诗
28731453,爱存在
521416315,望江亭
516228031,明天
27630473,我不要再难过
30569180,桃花结
521418347,主角
521417332,徠卡味
27630464,早熟
521415313,你的女孩
521417333,换装
28828760,刚刚好
1294910636,颂海
27630462,我的我自己
27571713,你好吗
1373209348,月
1373210621,爱因斯坦
521416314,几十年不会变
1373209350,初
27630465,有点不舍
1373209285,神秘
27630463,穿盔甲的精灵
1373210614,脉络
1373209349,太空农场
521418348,心宇宙
27630467,不说不
27630468,最最爱
400075301,早熟
400074313,你好吗
501347078,你好吗
歌手名字,魏如昀
298709,初
33495756,听说
409060438,永远永远
409060439,我们没有再见
406737873,木
409060436,秋乡
298741,拥戴
63383,最后
520274108,美的妳
298725,傻
399341442,初恋
409060434,每天
298727,蝶恋
409031587,偶
350476,天空
298719,掏空
1358035707,深爱着
298744,门没关
409060437,不科学公寓
350417,天空
298729,小彩虹
298731,他们
298737,目光
298739,亲爱的
298713,模糊
409031588,所以咧
409060440,初恋
27724082,听见下雨的声音
28283599,感染
507532234,那些歌儿
歌手名字,吴泓君
482595619,九九女儿红
492685839,爱拼才会赢
492687854,爱情恰恰
477850358,欢喜就好
492686822,爱情的骗子
492690509,舞女
419373407,锣鼓咚咚锵
415086480,旧欢如梦
426343537,护花使者
419373423,花心
492690300,免矢志
428390832,九百九十九朵玫瑰
426343539,新鸳鸯蝴蝶梦
492690417,随缘
426342516,月亮代表我的心
492690123,浪子的心情
458703546,明天你是否依然爱我
458704764,明明白白我的心
492230040,真心真意过一生
492686630,爱情不要卖
492686935,歌声恋情
492688154,杯中影
492688578,恋恋恋
492688880,一定要成功
492690370,烧酒话
492688324,给你骗不知
426342519,人比人气死人
492689919,缘
458707212,男朋友
450188105,人空空想祙通
歌手名字,吴君如
5238704,为全世界歌唱
525240945,朋友
521784127,什么鬼
4876521,肥婆只鸡甩晒毛
27867462,初一十五
4872569,麦太口服液
302501,多得你放弃
5261860,我够神化
302469,如乐园
302471,年中无忧
302475,起过风
302477,认真玩结婚
302479,回忆是温柔的
302482,祝你好运
302484,识做识玩
302486,情人处处吻
302488,娱乐完
302570,巴老弹星人报佳音
200007,我有个好家庭
193893,只因你心醉
302503,不清不楚
302505,谁会一生爱护任性的我
302507,她怎么了
302509,恭喜发财利是来
302511,求可再度跟你一起
302513,别要禁制我
302518,我是路边一支草
302520,不可轻看
302492,废话
67028,五星级迫爆
歌手名字,杨小曼
31563787,你不懂
29748139,你是我今生的依靠
551337385,被爱俘虏的猪
1318568093,想你的时候会唱起这首歌
554244909,他弟弟打的洞
1369614550,几次三番
502455338,骗我为何不骗到底
571073173,可惜不是我
1372334790,不甘示弱
130478,相依相偎
28563013,你永远都不懂
523035046,今年三十三
1303027446,会哭的月亮
493041589,我的今生只为你
491294163,水晶球
495218401,孤独的华尔兹
1350336162,因为有你
509704056,漫长的短暂
1297750488,国王的朋友
36019597,爱如星火
28563015,我爱你胜过你爱我
130691,只要有你陪在我身边
28563014,悄悄地离开
36190120,我们结婚啦
28802117,为何自己不听话
5231199,相依相偎
33419515,我的热爱
28563012,多年以后
506002380,锁心
32686797,爱成叹息
歌手名字,庄心妍
1361345889,静好岁月
477191132,最浪漫的事
1372300056,风雪之恋
477191116,别怕我伤心谁的眼泪在飞
27676089,以后的以后
26466451,爱囚
28029296,一直想着他
26466449,为情所伤
26466442,一万个舍不得
26466444,真的不容易
26466450,错爱
26466443,繁星点点
27955836,他说的谎
26898003,爱的筹码
26466447,时间长了受不了
28029293,爱要舍得
27630789,分分合合
28029292,错过的花季
27876436,你爱的人到底有几个
28242997,情人节
27676090,心有所爱
28029295,没谈过恋爱
28029298,圆圈
27713626,天注定
26466445,幻想家
26466446,填密爱
26466448,你是我的宝
28029297,到底爱错在哪里
27713624,歌声里的回忆
27713627,最后的温柔
歌手名字,凤凰传奇
354603,绿旋风
30612808,最炫小苹果
354589,相亲相爱
30413360,中国喜事
25783001,天下的姐妹
27906193,新康定情歌
26600533,绿旋风
26902039,飞天
354843,我是一只小小鸟
532711139,一起红火火
509726191,感到幸福你就拍拍手
26599490,刘三姐
427373667,十送红军
31889179,胡杨新娘
34468777,歌唱二小放牛郎
456175097,欢乐夜
354771,桂林美
354776,今生的缘
354770,拉萨雄鹰
354794,古老的香巴拉
354728,天边的故乡
1325898682,点赞中国
31889180,我的家在哪里
26599550,序曲
26599942,我是一只小小鸟
31889193,神奇的松原
31421244,关东女
31889192,我是一只小小鸟
406730497,胡杨新娘
406730473,爱是涌恒
歌手名字,纯音乐
1310886033,催眠曲
1310880649,安静优美纯音乐
1310880646,轻松
1310880643,钢琴曲
1310886029,睡觉
1310886034,冥想
1310886031,调整心情
1310880645,做作业
1310880644,按摩
1310886030,学习
1310880652,温柔
1321274833,百鬼夜行
1310880650,忧伤
1310880647,未来
1310880648,雪花
1310886032,宝宝睡觉
1310880651,练习
477817721,陕南的初夏
1294683267,狂跑夏日
1294682323,星夜海啸
529483064,我的父亲母亲
1310886035,在家做瑜伽
1321280117,诡异的嘲讽
1294683262,落雪
546226430,永不忘
1321280126,父女情
1329217226,代家村
1321274824,良秀得到赏识
1294685169,风行
1294682333,飞驰
歌手名字,赤道
348651,无言者
348634,八万秒
348654,童年旧居
348657,以后怀念您
348660,赤子情
348664,离情
348665,拨个电话
348666,爱是力量
348668,都市浪人
348670,谁在画长虹
348672,赤道宣言
348624,这首歌
348626,星的归宿
348628,都市二重奏
348630,永远相欠
348632,开心自助餐
348636,玻璃人
348637,伴你身傍
348638,点解
348639,香晨
348603,飞越风沙
348606,告别黄河
348608,远走高飞
348610,四季城
348611,路人夜曲
348612,最后一个太阳
348613,对或错
348615,留不住的过去
348617,计时游戏
348619,问谁
歌手名字,冷冻街
364070,人生像今夜
364073,十万狂花
364067,年轻的事
364077,太空
364056,唯美一代
364083,野
526131947,从时间停止开始
364060,光景
364062,男孩老去
364079,为我而来
364081,糟糕
526133900,划水
525324003,开往凡尔登
525325902,搬进电梯里
525325913,气节
525326942,录影带
525327501,变焦
525329019,冒险
364058,暗示
364064,软弱
364075,试图
364084,最爱的乐队
525324606,海鸥
526133866,舞刀
526136628,山海迷谷
526136823,云天明
526137284,感染
526137401,机械工厂
526138068,电子零
526138303,浮光
歌手名字,麻园诗人
1383742702,登巴萨
469065899,晚安
514761165,来年我风中你
409647016,深海之光
469073823,泸沽湖
469065898,黑夜传说
409646014,母星
469065897,左边的鱼
1349964901,愿与
1351802899,海市
520459527,所有温暖止于你
1357447024,昆明
30352784,冰岛
469073824,榻榻米
409646017,齐达内
409646016,迁徙
526468032,最孤单的相信我
409646020,旋转的你
1361916505,远行万里
1368002266,时光宇宙
410181447,此站麻园
410181446,暴风之城
1359811053,暗河日记
409646018,没有什么
409647020,翡翠梦境
409647021,太阳雨
409647019,香奴尔
526472025,回家
409647018,金马坊
410181448,我已没有了准备
歌手名字,女子水晶乐坊
344231,我爱你中国
344252,好男儿就是要当兵
344234,花雨湖畔
344235,浣溪沙
344228,印象中国
344230,新茉莉花
344240,红色经典
344232,枉凝眉
344227,星光灿烂
344229,水晶印象
344233,爱的力量
344236,乐舞东方
344237,徽风皖韵
344238,娃哈哈
344244,彩云追月
344246,铃儿响叮当
344247,恭喜恭喜
344248,黄河颂歌
344249,起飞
344250,春节序曲
344251,党啊亲爱的妈妈
344253,拉丁超人秀
344254,梦里水乡
344255,山歌好比春江水
344257,上海串烧
344259,夕阳红
344262,四大名着串烧
344264,阿佤人民和远方的客人串烧
344242,大海啊故乡
1354757028,丝路新歌
歌手名字,丘丘合唱团
371450,就在今夜
371434,对不对
371435,紧急煞车
371427,陌生的人
371429,雨滴洒落我的脸
371431,宇宙鼓手
371432,梦中的水手
371437,虎姑婆
371441,什么歌
371413,摇摇摇
371407,刻痕
371409,离开你
371411,停留
371415,失落的岁月
371422,永恒的夏天
371423,倒影
371360,为何梦见他
371366,大公鸡
371369,旋转木马
371375,飞鸟
371377,绿色的水滴
371384,心中的秘密
371386,从来都没有
371402,桥
4872837,河堤上的傻瓜
371421,只要一分钟
371471,不明白
32680484,大公雞
32680485,旋轉木馬
32680490,橋
歌手名字,时光胶囊
30500857,青丝
1388551756,磐石
569997011,心如少年
30500868,日出之前
492986838,首都机场
1382637449,千年
1393120983,尘埃
30500866,这个夏天
557579857,你
30500867,时光隧道
30500859,风筝
30500860,舞者
1393121686,孤独的灵魂在歌唱
1393120985,见你一面
30500858,旅途
30500862,石庙
1393120988,我不知道你的名字
30500863,也许不完美
30500865,烟
1393120984,城
1393120987,岛
1393120986,蚂蚁
30500864,惘
1393121687,缠
30500861,天空城堡
28111080,旅途
1393121688,消失
29793130,一秒钟以后
29793131,日出之前
30500869,一秒钟以后
歌手名字,上海华夏乐团
381111,送别
381169,安眠
381136,春游
381116,三宝歌
381113,忆儿时
381084,康定情歌
381130,花香
381115,梦
381120,采莲
381071,凝声
381073,润韵
381137,秋柳
381118,月
381122,归燕
381126,清凉
381134,观心
381132,世梦
381078,青春舞曲
381093,在那遥远的地方
381096,掀起你的盖头来
381103,都达尔和玛丽亚
381124,朝阳
381128,山色
381081,在那银色月光下
381087,沙里洪巴
381090,半个月亮爬上来
381099,阿拉木汗
381101,马车夫之恋
381060,刚音
381063,激曲
歌手名字,萬重乐队
1335406737,又要过年了
29819571,醉
28798914,支点
1335406720,这就又过年喽
29819575,是这样
29819569,如此孤独
29819573,支点
1305367148,太阳
29819567,随波逐流
1378082437,边缘人
29819572,明天
1387399561,伴随我前行
1382796184,并不完美
28242099,何去何从
487190233,我不能把自己掩埋
1309896321,机器怪兽
29819568,也许成熟
29819574,于是
29819570,何去何从
28242097,何去何从
1294924543,告诉你
1309896322,假象
1309896323,我不能把自己掩埋
1309896324,中庸之道
1309896325,告诉你
1309901409,困境
1309901410,邪恶礼物
1309901411,这是我的选择
1309903408,仅此而已
1309915287,破碎的黑暗
歌手名字,指南针
394756,无法逃脱
394762,爱着谁
394824,随心所欲
394796,你的柔情我永远不懂
394814,回来
394811,我没有远方
394821,请走人行道
394759,幺妹
394819,逃
394834,选择坚强
394778,再也没有想法
5268968,我是一只小小鸟
394833,南郭先生
394768,巫师
394776,给和平一个机会
394773,灵歌
394827,目的地
394770,轻气球
394817,偶像
394830,不想再是小孩
394802,这一刻我是真心的
394774,新年
394794,幽暗的后院
394804,爱恨过程
394786,演艺生涯
394788,穿越森林
394792,迷惑的爱
394798,雨中游荡
394800,浪漫红唇
394806,午夜暴风
歌手名字,自由发挥
397473,欢迎光临
31284147,狼来了
397480,胖子
397453,上空河马
397483,死定了
397475,培根起司蛋
25918375,爱的和弦
397489,好人
397495,别哭
397471,起床
397477,姐姐
25918382,伟大的作曲家
397479,午休
397491,回家
397493,疯狂假面
397466,我是鬼
397450,杀了师父
397451,宝莱情缘
397455,小太阳的愿望
397457,相送
397459,偷心饼干
397461,真爱迷宫
397464,操人
25918376,变身
25918378,穿越时空爱上你
25918379,打电影
25918380,哥在飞
25918381,得奖的是
25918383,救救火
35693180,告白
歌手名字,徐秉龙
1365393542,孤身
514761281,白羊
504624714,青柠
522510615,千禧
1294899029,心事
557581095,双子
461899833,鸽子
1354629987,去见你
546723152,拥抱
466370500,不二臣
445505374,心仪
509932349,失物招领
1336871144,宝贝
1342592226,离家最近的路
472117541,林宥嘉
528271077,年年
1355927292,胆小鬼
1378670290,第三人称
480783619,迂回
1323303739,艺术家
1306496592,霓虹
1299570603,戏精
486252038,陈瑞
1336864149,宝贝
1323301716,艺术家
1294889030,心事
1299550651,戏精
1306497615,霓虹
458243905,孤僻症
歌手名字,郭顶
441491828,水星记
442869203,保留
85571,我们俩
436346833,凄美地
442867218,想着你
85578,情歌两三首
85569,幸运大门
442869201,在云端
442869204,每个眼神都只身荒野
442869196,落地之前
442869198,把你的外套留在深巷
507336695,不明下落
442867220,下次再进站
442867219,有什么奇怪
85575,不要想太多
85595,不是说好的吗
85590,阳光里的时光梯
85587,微微
85583,懂得寂寞
85585,朵朵
85573,小希望
85598,今天还是明天
85600,冷战
85606,口袋里的对不起
85597,下个入口
85608,亚萨神殿
85599,简约主义
85604,无邪
85581,谜城
歌手名字,潘玮柏
139764,不得不爱
139808,快乐崇拜
10308019,忘记拥抱
5268423,手牵手
139854,爱上未来的你
139889,壁虎漫步
139848,我的麦克风
5247625,双人舞
4874572,我对天空说
497131712,稀罕没理由
28638579,打呼
139768,高手
497131707,哑巴
448722028,漫动作
139903,我不怕
139910,站在你这边
28665565,明天过后
139462,释放自己
139857,我们都会错
139785,决战斗室
139772,禅舞不二
497131708,根本没爱过
28638580,小丑
139789,跟我走吧
28665560,一个人
139740,背水一战
497131704,第三类接触
139851,咖哩辣椒
139467,华丽进行曲
歌手名字,陈雪燃
1376142151,无名之辈
1294556866,大漠经
1385355760,降临
862099820,默守
862100804,昆仑
1385397155,燃烧的执着
862102816,乱心曲
862098799,云开日落
862099818,诀焰
862099822,镇魂
862099819,再多一眼
862099823,染灵
1386852839,不能说
1386859491,最让我牵挂的爱
1386859490,有一点调皮
1386852860,心太乱
1386852845,美好的心情
1386859482,想你的孤单
1386852849,睡梦中的你
1386859477,肯定
1386859476,大摇大摆的走着
1386852846,美妙的梦
1386852848,是爱情的旅程
1386852852,停顿的心
1386852851,天蓝
1386852859,小心翼翼
1386852861,悠长的浪漫风景
1386859480,我要出来捣乱啦
1386859481,无所事事的好心情
歌手名字,齐一
35476049,这个年纪
35476048,致自己
500913929,生命中的时光
35678973,非正常励志歌
37778314,我们
533774414,一切都会好的
460748665,温暖的人
417594432,假如有一天
35566025,有光的地方
436668246,生日那天
1386997235,年少轻狂
558736901,不凡的自己
514761292,余生的所有
520400043,当你决定离开我
36150733,老人与少年
507533203,玩笑话
1385420070,情场高手
551352293,毕业
41640572,值得就好
1339706821,我将你热爱
411754212,我需要你
